"","canton_code","canton","district_code","district","commune_code","commune","pop_foreign","res_landprice","soc_assistance","tax_pc","work_unemployed","work_density","work_ent_kmu2","reach_edu_secondary","ecec_coverage_priv","reach_library","transport_modal_pt"
"112",1,"ZH",108,"Pfäffikon",172,"Fehraltorf",-0.124801879400216,-0.0799519431501426,0.250717061748923,-0.358041172742895,-0.361960449061419,1.17663257251172,1.59804270576808,0.175457423987112,0.6255568320479,0.520941421170959,-0.431467122150539
"113",1,"ZH",108,"Pfäffikon",173,"Hittnau",-1.36391692428548,-0.476834011141559,-0.146591506917313,-0.399772999478477,-1.49480051592926,-0.668676945113521,-0.531268371405297,1.24148984801825,0.0170483881407068,0.365211402113217,-0.907424044834109
"114",1,"ZH",108,"Pfäffikon",176,"Lindau",0.228539520117848,-0.645126407319326,-0.0429457933522078,-0.399468387604495,-0.26200397257308,0.461110412020946,1.44508851865348,0.909274765511397,-0.0161103930442213,-0.0726618920502041,-0.975417890931762
"115",1,"ZH",108,"Pfäffikon",177,"Pfäffikon",-0.0207355768024294,0.152237566014904,0.147071348183818,-0.399468387604495,-0.328641623565307,0.333777492053184,0.78684831226643,1.17102249991445,0.263498788839496,1.29211804067071,0.316465184923644
"116",1,"ZH",108,"Pfäffikon",178,"Russikon",-0.727418375838557,-0.249144298665758,-0.612997217960285,-0.399468387604495,-0.961699307991453,-0.392860752545537,-0.308320661156882,0.0337541441458746,-1.05478680908021,0.242185991329118,-0.839430198736456
"117",1,"ZH",108,"Pfäffikon",180,"Weisslingen",-1.04929786992008,-0.671675207785872,-0.250237220482418,-0.399468387604495,-1.06165578447979,-0.506108709304003,-0.541001487286945,-0.974991102471802,0.26170642228896,0.00294672775530035,-0.839430198736456
"118",1,"ZH",108,"Pfäffikon",181,"Wila",-0.710477349834266,-1.05685780438525,0.648025630415159,-0.399468387604495,-0.528554576541984,-0.285765105998809,-0.235530908089056,-1.06084050951366,-1.05478680908021,-1.53626321688969,-0.567454814345844
"119",1,"ZH",108,"Pfäffikon",182,"Wildberg",-1.39053853657794,-0.710373459313379,-1.2521457849451,-0.399772999478477,-1.05332607810576,-0.66672408456539,-1.17894308348685,-1.20543463320213,-1.05478680908021,-0.930566046032743,-0.975417890931762
"120",1,"ZH",108,"Pfäffikon",296,"Illnau-Effretikon",0.889239534285186,-0.579879355325272,1.56788133830546,-0.399772999478477,0.570966664829744,0.116579998246637,0.592956616110564,0.981985546924191,-0.115586736599005,-0.230074421364097,1.06439749199783
"121",1,"ZH",108,"Pfäffikon",297,"Bauma",-0.388597855752742,-1.22650013956979,0.233442776154739,-0.399772999478477,0.00454663139582348,-0.0272368011106314,-0.386358933314923,-0.382818185285277,-1.05478680908021,-1.2596239675832,-0.70344250654115
"122",1,"ZH",109,"Uster",191,"Dübendorf",1.88149962882221,1.04319731048543,-0.112042935728945,-0.275186743019696,1.00411139627921,1.55278665162385,1.08164410366836,1.04358302444521,1.23406527595509,0.751777915500392,0.520446723216603
"123",1,"ZH",109,"Uster",192,"Egg",0.0397680874986086,0.646765222162939,-0.405705790830075,-0.259346925572614,-0.128728670588628,-0.336166908697252,-0.325214813070003,-0.308016302454841,-0.340528738691355,1.22879239787087,0.316465184923644
"124",1,"ZH",109,"Uster",193,"Fällanden",0.514116815618748,-0.0372038746023142,0.388911346502396,-0.248990121857214,1.10406787276755,-0.0370773497709851,0.0230729667972364,0.234371782967281,0.423019411837258,0.397580160471387,-0.0914978916622738
"125",1,"ZH",109,"Uster",194,"Greifensee",0.0688098463631068,0.342128986301047,-0.181140078105681,-0.103994869841616,0.570966664829744,-0.233313312849114,0.321180342243454,0.405257006267639,-0.268834076669889,0.796354655252033,2.56026210614619
"126",1,"ZH",109,"Uster",195,"Maur",0.163195562672727,0.284081609009785,-0.388431505235891,0.741912304207369,0.104503107884162,-0.669774419613847,-0.595843558010326,-0.261101542007037,0.612114082918875,0.0191620833828999,-0.295479429955233
"127",1,"ZH",109,"Uster",196,"Mönchaltorf",-0.407959028329075,-0.111000540305934,0.233442776154739,-0.399163775730513,0.537647839333631,0.0141063176220223,0.520079696945264,-0.12063768982725,0.3737293316975,0.649757797487858,-1.11140558312707
"128",1,"ZH",109,"Uster",197,"Schwerzenbach",0.872298508280895,-0.310341533639491,0.216168490560555,-0.368702588332278,1.07074904727144,0.781159633677539,1.38449621081927,-0.149296857931959,NA,1.219336429377,2.15229902956027
"129",1,"ZH",109,"Uster",198,"Uster",0.443932565029544,0.342578965969971,-0.232962934888234,-0.399468387604495,1.13738669826366,0.440716764257884,0.399443698316842,1.14810347444294,0.219585808351348,1.16802638792196,0.656434415411909
"130",1,"ZH",109,"Uster",199,"Volketswil",0.637544290792867,0.0851905953451524,0.371637060908212,-0.399772999478477,0.937473745286987,0.995721344990974,1.8805920496611,-0.0107336923056255,-0.532311959598777,0.944171006884038,-0.70344250654115
"131",1,"ZH",109,"Uster",200,"Wangen-Brüttisellen",0.993305836882972,0.384427075179951,0.648025630415159,-0.254168523714915,0.404372537349179,1.521125220072,1.2149765629837,0.78215726426706,-0.154122617435543,1.29271474488946,-0.431467122150539
"132",1,"ZH",110,"Winterthur",211,"Altikon",-1.30825355312852,-1.16530290459606,-0.941208644249784,-0.399468387604495,-1.03944323414905,-0.789792815103381,-1.85190553315487,-0.717203997243887,-1.05478680908021,-1.1188278573882,-0.975417890931762
"133",1,"ZH",110,"Winterthur",213,"Brütten",-1.47040337345531,0.36237807140265,-1.11395150019163,-0.0890688880164809,-1.56143816692149,-0.82788586834856,-1.09699247650825,0.337161188745105,-0.0591271902571011,-0.513342630652669,-0.431467122150539
"134",1,"ZH",110,"Winterthur",214,"Dägerlen",-1.39053853657794,-0.701373865934889,-1.40761435529276,-0.399163775730513,-1.26156873745647,-0.508718507985704,-1.15230938152115,0.260541709483771,-1.05478680908021,-0.186374804207232,-0.635448660443497
"135",1,"ZH",110,"Winterthur",215,"Dättlikon",-1.12916270679745,-0.420586552525996,-1.28669435613347,-0.212436696979333,-0.720137823144633,-0.880808218006405,-1.60611102455463,-0.63636077008599,-1.05478680908021,-1.12528074071558,-0.771436352638803
"136",1,"ZH",110,"Winterthur",216,"Dinhard",-1.25985062168769,-0.515532262669067,-0.820288645090495,-0.399468387604495,-1.26156873745647,-0.587298654010136,-0.120300382402875,0.206616219945361,1.20807596097231,-0.359190780129768,-0.70344250654115
"137",1,"ZH",110,"Winterthur",218,"Ellikon an der Thur",-0.836324971580425,-0.624427342548799,-0.941208644249784,-0.399468387604495,-0.128728670588628,1.30002491129943,0.693805940191389,-0.372843908490198,-1.05478680908021,-0.266874442199224,-1.11140558312707
"138",1,"ZH",110,"Winterthur",219,"Elsau",-0.311153165447414,-1.01950949186452,1.06260848467558,-0.399163775730513,-0.495235751045871,-0.0497277825045471,-0.134378473059395,0.107849760934591,-0.120067652975347,0.913761916479254,0.0444898005330319
"139",1,"ZH",110,"Winterthur",220,"Hagenbuch",-0.991214352191083,-0.719823032360794,0.302539918531475,-0.399468387604495,-0.995018133487566,-0.715497450411462,-1.13479371940366,-0.255108666917734,-1.05478680908021,0.314123086815967,-0.771436352638803
"140",1,"ZH",110,"Winterthur",221,"Hettlingen",-1.25985062168769,0.0941901887236426,-0.284785791670786,-0.391243867006972,-1.19493108646424,-0.671224463172346,-0.444044132593337,0.7312541779366,-0.288550108725792,0.351135051772508,-0.159491737759927
"141",1,"ZH",110,"Winterthur",223,"Neftenbach",-0.925870394745962,-0.461984682067051,-0.0947686501347603,-0.399772999478477,-0.828424006007001,-0.357166241073423,-0.136731249854046,0.273147173493102,-0.677493650192246,-0.171714792362936,-0.70344250654115
"142",1,"ZH",110,"Winterthur",224,"Pfungen",0.7851732316874,-0.782370206341301,0.233442776154739,-0.40007761135246,1.20402434925589,0.013252177509853,1.16509718705834,-0.0858333147418855,0.241990390233056,-0.77256007317889,0.45245287711895
"143",1,"ZH",110,"Winterthur",225,"Rickenbach (ZH)",-0.894408489309422,-0.622177444204176,-0.388431505235891,-0.399468387604495,-1.12829343547202,-0.821674529458419,-1.01971265688336,-0.0508454489692118,-0.316331790259111,-0.294531519704412,-0.295479429955233
"144",1,"ZH",110,"Winterthur",226,"Schlatt (ZH)",-1.53090703775634,-1.3587941622336,0.233442776154739,-0.40007761135246,-1.42816286493703,-0.843695202110815,-1.29795909227083,-0.888380035973189,-1.05478680908021,0.088255866964004,-0.70344250654115
"145",1,"ZH",110,"Winterthur",227,"Seuzach",-0.78066160042347,0.253482991522919,0.216168490560555,-0.399163775730513,-0.661829878526436,0.0219050126750703,0.84871648222031,1.29829925722702,-0.54127379235146,0.877930317245051,-0.0235040455646208
"146",1,"ZH",110,"Winterthur",228,"Turbenthal",0.0663896997910655,-0.792719738726565,1.56356276690692,-0.399772999478477,0.271097235364727,-0.211791450902562,-0.0199441819091655,-1.86450548531102,-0.308266140781696,-1.43615059596989,-0.567454814345844
"147",1,"ZH",110,"Winterthur",230,"Winterthur",0.581880919635911,0.0149937669929289,3.06642561360094,-0.399468387604495,0.704241966814196,1.08640187581774,1.0834313781246,1.0874788437735,0.799416387449955,1.07018319944069,2.01631133736497
"148",1,"ZH",110,"Winterthur",231,"Zell (ZH)",0.301143917279094,-1.28949729321922,1.20080276942905,-0.399468387604495,0.670923141318083,-0.519142202931832,-0.510087517455279,-0.968627783919439,0.126382747723442,0.0955663088134063,0.0444898005330319
"149",1,"ZH",110,"Winterthur",294,"Elgg",-0.250649501146375,-0.577179477311725,-0.0515829361492998,-0.399163775730513,-1.01167754623562,-0.168075172105172,-0.219634780194098,-0.923461378133737,-0.669228848875882,0.602239925466743,-0.295479429955233
"150",1,"ZH",110,"Winterthur",298,"Wiesendangen",-1.27921179426403,-0.545230920818085,-0.768465788307943,-0.399163775730513,-0.995018133487566,-0.698890838083025,-0.561001896980326,-0.033701187015295,0.686497294766146,0.389927347348931,-0.295479429955233
"151",1,"ZH",111,"Dietikon",241,"Aesch (ZH)",-0.22644803542596,0.534720284600737,-1.13122578578581,0.519241024326271,-0.661829878526436,-0.444286983821913,-0.0810900439872204,0.139967555390666,1.53697522299579,-0.64548489933638,-0.295479429955233
"152",1,"ZH",111,"Dietikon",242,"Birmensdorf (ZH)",0.586721212779995,0.579718251493188,-0.112042935728945,-0.399772999478477,0.570966664829744,0.0310536798121687,0.0255998298556083,0.0968160850769309,0.455282009746918,0.151751065060976,1.20038518419313
"153",1,"ZH",111,"Dietikon",243,"Dietikon",3.1278751134236,0.0446924251419466,3.27371704073115,-0.40007761135246,3.50302330848769,1.31941553363026,1.78015377641095,1.28091264908231,0.252744589536276,1.31256575736902,0.112483646630685
"154",1,"ZH",111,"Dietikon",244,"Geroldswil",0.835996309700272,0.363278030740499,1.85722562200805,-0.384237793905377,1.40393730223257,0.176966667828088,0.651455171948079,0.54903407708432,1.25826222438734,0.631321919603594,0.0444898005330319
"155",1,"ZH",111,"Dietikon",245,"Oberengstringen",1.65884614419439,0.773659488799651,2.44455133221031,-0.399163775730513,2.73669032207709,-0.831111727598872,-0.555847797695845,0.800402470344835,-0.0654004731839793,1.24947488344213,0.0444898005330319
"156",1,"ZH",111,"Dietikon",246,"Oetwil an der Limmat",-0.182885397129212,0.612116787655753,-0.405705790830075,-0.132932997869939,0.737560792310309,-1.07448818451815,-1.20677875689969,0.777597693791836,-1.05478680908021,0.587817943174189,-0.771436352638803
"157",1,"ZH",111,"Dietikon",247,"Schlieren",3.26340332145793,0.629665994743808,2.42727704661613,-0.299555692938284,2.73669032207709,2.59700567413704,2.49028431299726,1.35274059794296,0.225859091278227,0.596833720031279,0.996403645900173
"158",1,"ZH",111,"Dietikon",248,"Uitikon",-0.265170380578625,2.98665950057039,-0.785740073902127,2.36732126377719,-0.228685147076968,-0.60547687949402,-0.637037964449611,0.296083509406814,1.31472177072924,0.632684883338228,0.520446723216603
"159",1,"ZH",111,"Dietikon",249,"Unterengstringen",0.654485316797157,1.3455836480027,1.51173991012437,-0.124403865398433,1.03743022177533,-0.492333313651699,-0.526956086795503,0.942953961853824,-1.05478680908021,0.885348361494557,-0.363473276052886
"160",1,"ZH",111,"Dietikon",250,"Urdorf",0.567360040203662,1.27043704329231,0.423459917690764,-0.399468387604495,0.937473745286987,1.28448979801361,2.66039518438136,1.15186330248857,0.81823623623059,0.617972700633276,0.384459031021297
"161",1,"ZH",111,"Dietikon",251,"Weiningen (ZH)",1.06591023404422,0.734961237272143,0.665299916009343,-0.399468387604495,2.03699498665872,-0.113661696812622,0.891872173513356,0.735204420846418,-0.256287510816133,0.750822536614631,-0.567454814345844
"162",1,"ZH",112,"Zürich",261,"Zürich",1.57898130731702,3.2732965496753,2.28908276186265,1.02550595888494,1.13738669826367,3.25008229630675,1.12068373195645,1.26853914499845,2.94667151499286,1.26797597490221,5.0080405656617
